LIMIT_BAL,AGE,PAY_0,Pay_delay_mean,Pay_delay_max,Pay_delay_std,Bill_mean,Bill_std,Bill_max,Pays_amts_total,Pays_amts_mean,Utilization_1,Utilization_mean,Risk_score,n_months_over_limit,SEX_2,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_2,MARRIAGE_3,default_payment
12.206077645517674,34,-1,-0.6666666666666666,0,0.5163977794943223,8.42284588123747,8.44020543599786,9.478457288933123,20621.0,8.14259670697054,0.026959865200673998,0.022489263042830686,-0.6211785607738628,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.51293546492023,26,0,-1.1666666666666667,0,0.9831920802501751,8.38662882139512,8.875982770086372,9.723702775394143,18708.0,8.045267716607803,0.0961390386096139,0.042934540375312316,-1.078927544057893,0,1.0,1.0,0.0,0.0,1.0,0.0,0
11.918397239722838,36,1,2.3333333333333335,4,1.0327955589886446,11.82538063457829,8.769279922692455,11.869739399249356,36534.0,8.714403360703942,0.8395810694595369,0.6477165111955767,4.155676739932845,0,1.0,1.0,0.0,0.0,0.0,0.0,0
11.51293546492023,33,-1,-0.8333333333333334,0,0.408248290463863,8.83700357761954,8.604045113761025,9.631022445889208,37102.0,8.729828389545107,0.07066929330706694,0.06656706694053734,-0.6956680433195669,0,1.0,1.0,0.0,0.0,0.0,0.0,0
12.206077645517674,34,1,-0.6666666666666666,1,1.2110601416389968,-6.737757471877014,7.563824774872409,7.013915474810528,3000.0,6.2166061010848646,-0.008649956750216249,-0.004204461119698058,-0.6750932912002107,0,0.0,0.0,0.0,0.0,1.0,0.0,1
10.308985993422082,23,1,2.8333333333333335,4,1.1690451944500122,10.275757755786652,7.316911615917748,10.321012975136659,9224.0,7.338454858268843,0.8728042398586714,0.6766541267434701,4.76790218103841,1,1.0,0.0,0.0,0.0,1.0,0.0,0
10.819798284210286,58,0,0.0,0,0.0,10.573626222442957,9.687971792481134,10.919858885820327,7133.0,7.081568520274406,1.105217895642087,0.5776059602700426,1.5635353959587475,3,0.0,0.0,0.0,0.0,0.0,0.0,0
12.206077645517674,29,0,1.3333333333333333,2,1.0327955589886446,11.771061572598065,9.613673138321744,11.928769854823262,33000.0,8.612685172875459,0.7254463727681362,0.49910678385687746,2.6278318608406956,0,0.0,1.0,0.0,0.0,1.0,0.0,0
11.289794413577894,29,0,0.0,0,0.0,9.943349085961259,8.409858886767262,10.205035547224519,15000.0,7.824445930877619,0.18759765502931214,0.23123148742620217,0.5203018295604638,0,1.0,0.0,1.0,0.0,0.0,0.0,0
10.819798284210286,29,0,-0.5,0,0.5477225575051661,9.229897871191714,8.333675476141051,9.755625391793744,39363.0,8.788974514336342,0.3449931001379972,0.18558781798510277,-0.09214815703685922,0,1.0,0.0,0.0,0.0,1.0,0.0,0
11.918397239722838,30,1,0.16666666666666666,2,1.1690451944500122,9.348419740196736,9.591553122938612,10.608983176276936,22960.0,8.250010671108079,0.2699715335231098,0.07374346371376055,0.31972786848087675,0,0.0,1.0,0.0,0.0,0.0,0.0,0
12.54254845357358,26,-2,-2.0,-2,0.0,8.694250918535094,9.04577368480773,10.046895015830858,33868.0,8.638643568223012,0.007510687461830493,0.021088490302429437,-1.9573751522315992,0,0.0,1.0,0.0,0.0,1.0,0.0,0
12.793862088206213,33,-1,-1.0,-1,0.0,9.911786355350824,9.868702816814908,10.963185747705012,233011.0,10.567107222031622,0.16030233249352085,0.05450294383225759,-0.8879688297162138,0,0.0,0.0,0.0,0.0,1.0,0.0,0
12.206077645517674,28,1,1.8333333333333333,2,0.408248290463863,12.090868469255634,9.024781683954037,12.152244562330777,37000.0,8.727075871413607,0.8573357133214334,0.6371981760976766,3.6156827549195585,0,1.0,1.0,0.0,0.0,1.0,0.0,1
12.577639650232573,24,0,0.0,0,0.0,12.321780195522154,11.35667376362369,12.836013750186327,273222.0,10.72630242121811,0.9050865341843649,0.5733762936629785,1.5484946603632401,1,1.0,1.0,0.0,0.0,1.0,0.0,1
13.060490101343552,61,-2,-2.0,-2,0.0,8.512381634419015,8.71705688768225,9.731987234373756,31199.0,8.556574148140088,0.0004851053508396791,0.01052945408093917,-1.9788298322769524,0,1.0,0.0,0.0,0.0,0.0,0.0,0
12.206077645517674,37,-2,-2.0,-2,0.0,8.509463393354297,8.237686493043494,9.395657437749936,59033.0,9.19419405223348,0.02139489302553487,0.024499790087278255,-1.95039524802376,0,0.0,0.0,0.0,0.0,1.0,0.0,0
12.676079399771027,32,0,0.0,0,0.0,10.137023581166773,7.8534233517430545,10.268755470892879,14500.0,7.790558166695303,0.06706229043034241,0.07597701468975128,0.1578755483055782,0,0.0,1.0,0.0,0.0,1.0,0.0,0
12.206077645517674,28,1,-0.8333333333333334,1,0.983192080250175,6.370471596253125,6.50065894301378,7.313886831633462,3500.0,6.370471596253125,0.0,0.0029124069061852516,-0.8275000291665208,0,0.0,0.0,1.0,0.0,1.0,0.0,1
11.51293546492023,39,0,0.0,0,0.0,11.427521885689977,10.199221609553481,11.71092350114919,35500.0,8.685697506038688,1.2189378106218938,0.6513468354450608,1.8362449708836246,3,0.0,1.0,0.0,0.0,1.0,0.0,1
12.506180941677357,33,-2,-2.0,-2,0.0,8.092035449962337,8.528891189463364,9.40029935589935,10555.0,7.473163780518419,0.04478131562475694,0.012028555736857034,-1.97579762050264,0,1.0,0.0,0.0,0.0,1.0,0.0,0
10.308985993422082,35,2,2.0,2,0.0,9.638675294175094,6.29255661888365,9.682030078993575,4700.0,6.664834100059253,0.48295056831438954,0.41311330778310523,3.023032565581147,0,0.0,0.0,0.0,0.0,1.0,0.0,0
12.793862088206213,42,-1,-1.0,-1,0.0,9.25068225125956,9.170774589953327,10.015922981865916,46091.0,8.946743681717246,0.061769272863130935,0.028508190532115243,-0.9421631236209529,0,1.0,1.0,0.0,0.0,0.0,0.0,0
12.345838935721968,27,-1,-1.1666666666666667,-1,0.408248290463863,9.991551847235527,9.991809465711247,10.955287719418433,114074.0,9.852895766420067,0.0742475032717249,0.09071494104942203,-0.9767529996246395,0,1.0,0.0,0.0,0.0,1.0,0.0,1
12.899222326086994,44,-1,-1.0,-1,0.0,7.292337176173877,7.376650464657223,8.40804774415544,4726.0,6.670343755870222,0.01120497198757003,0.0036632728403062026,-0.9926600183499541,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.90353755128617,28,2,0.6666666666666666,2,1.0327955589886446,9.50817077547978,8.348240473776652,9.765948138514066,5617.0,6.842861139064147,0.8714064296785161,0.5148473243860028,2.0134326617002483,0,0.0,1.0,0.0,0.0,1.0,0.0,1
12.793862088206213,30,0,0.0,0,0.0,11.509325660107113,10.141750073489593,11.89326419976077,36742.0,8.720079612163302,0.40632387132257963,0.24433821557477184,0.553552166058798,0,1.0,0.0,0.0,0.0,1.0,0.0,0
10.819798284210286,39,1,1.8333333333333333,2,0.408248290463863,10.547934564876885,7.264897615981457,10.595809392596285,9133.0,7.328546780044147,0.7993040139197216,0.5664143932823962,3.357209522476217,0,0.0,1.0,0.0,0.0,1.0,0.0,0
12.388398368982115,55,0,0.0,0,0.0,12.234058204400606,9.897811736168107,12.357479564686368,53247.0,9.091049950784859,0.955221019912417,0.6189495145866204,1.7139525807531357,0,0.0,0.0,1.0,0.0,0.0,0.0,0
11.407576060361786,29,0,0.0,0,0.0,11.048742197840014,10.335486811652883,11.404972703455543,14349.0,7.7800941233271095,0.9529783002411084,0.5297333072818877,1.3969585523123818,0,0.0,1.0,0.0,0.0,1.0,0.0,0
12.206077645517674,29,2,2.0,2,0.0,12.095668878476209,8.610165232019297,12.136229412588383,39100.0,8.782271717658165,0.8616206918965406,0.6394631478361391,3.7909260453697726,0,0.0,1.0,0.0,0.0,1.0,0.0,1
12.04355959836804,38,0,0.3333333333333333,2,0.816496580927726,11.764848226697335,9.512224413034838,11.851295898874522,30800.0,8.543705285956348,0.8045129146299139,0.5634668836580774,1.8468381558539853,0,1.0,1.0,0.0,0.0,0.0,0.0,0
13.081543466215237,34,-1,-0.8333333333333334,0,0.408248290463863,10.03498354179858,10.509661555168389,11.47863418218683,124047.0,9.936704703396325,0.04127074735260968,0.04642550378992194,-0.7382932535557217,0,1.0,0.0,0.0,0.0,1.0,0.0,0
10.308985993422082,41,0,0.0,0,0.0,10.119666910048705,9.340560926677567,10.59026448608823,7044.0,7.069023426578259,1.3247891736942101,0.6029429392708562,1.6549781673944202,1,1.0,1.0,0.0,0.0,0.0,0.0,0
10.819798284210286,33,2,2.0,2,0.0,10.696408421457,7.734145883066623,10.769537067973536,13924.0,7.750040597545796,0.8133637327253455,0.6333435593701574,3.767797977373786,0,1.0,0.0,0.0,0.0,0.0,0.0,1
11.775297421715827,26,0,-0.16666666666666666,0,0.408248290463863,11.574594247343596,10.458773224720025,11.785643634594013,101076.0,9.731927878386204,1.0024384427812094,0.5978181545691553,1.4696284387555996,3,1.0,1.0,0.0,0.0,1.0,0.0,1
10.596659732783579,29,0,0.6666666666666666,2,1.0327955589886446,10.075997241112743,7.749992866163167,10.190356794730883,11200.0,7.532445158897175,0.513187170320742,0.4663104516790946,1.854870294909294,0,0.0,1.0,0.0,0.0,1.0,0.0,0
11.918397239722838,53,0,-0.8333333333333334,0,0.408248290463863,9.4129546320379,8.33146314267397,9.933968259789715,77806.0,9.470291470689652,0.07644615702561983,0.07847174122681226,-0.6700677551038549,0,1.0,1.0,0.0,0.0,1.0,0.0,0
11.982935344196433,40,0,0.0,0,0.0,11.79028948896901,9.48576960161454,11.91766364226153,30010.0,8.517726382577896,0.9248504696845645,0.6014527251661328,1.6495355237363098,0,1.0,0.0,0.0,1.0,1.0,0.0,0
12.206077645517674,29,0,0.0,0,0.0,10.71176239451287,10.133617982267662,11.154291460467713,119086.0,9.895892113414297,0.3459082704586477,0.20244865051978106,0.44879442269455316,0,0.0,1.0,0.0,0.0,1.0,0.0,0
11.695255355062795,38,-1,-1.0,-1,0.0,8.338305731356565,8.916865875335834,9.857495968685136,24100.0,8.298456581920234,0.008166598611678236,0.034240102650207715,-0.930333913884051,0,1.0,0.0,0.0,0.0,0.0,0.0,1
12.100717685412471,38,2,0.3333333333333333,2,1.505545305418162,9.46028163567577,9.266957247670511,10.007081508746234,2300.0,5.951510231600949,0.11979933444814196,0.06889583028066051,0.47598254083773606,0,0.0,1.0,0.0,0.0,1.0,0.0,1
10.819798284210286,34,1,1.8333333333333333,2,0.408248290463863,10.472648119981548,7.185295473973297,10.516481602659502,9600.0,7.3783837129967145,0.6755064898702026,0.5345494939594706,3.24669173283201,0,0.0,0.0,1.0,0.0,1.0,0.0,1
13.081543466215237,49,1,-0.5,1,0.8366600265340756,11.294253152751672,11.75688885336761,12.73427737399714,496249.0,11.323085717271475,-0.0004583323784742115,0.15478857024063455,-0.16517778087962312,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.899222326086994,47,0,0.0,0,0.0,11.544240006552412,9.250363078833397,11.630219492192586,27550.0,8.432216107485031,0.26402433993915014,0.22948289922192758,0.5158987102532243,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.25486757159303,26,0,0.0,0,0.0,11.445607974961913,8.421579991388187,11.520556276133128,46500.0,8.955577146281511,0.4384883881505326,0.36823581924960797,0.890365601433644,0,0.0,1.0,0.0,0.0,1.0,0.0,0
12.676079399771027,32,-1,-1.0,-1,0.0,7.927564831634747,7.435940229134534,8.503094267036737,18638.0,8.041520188264577,0.002506242167993225,0.008624136267889538,-0.9826771374672787,0,0.0,0.0,0.0,0.0,0.0,1.0,0
10.819798284210286,37,-1,-0.16666666666666666,0,0.408248290463863,10.469686386502742,9.69887927973156,10.884460545216813,54513.0,9.114545074521317,0.40495190096198075,0.53332416766323,1.242511816430338,2,0.0,0.0,1.0,0.0,1.0,0.0,0
11.002116507732017,34,1,0.5,2,0.8366600265340756,10.729240697644094,9.831298753954446,11.077284614352003,7301.0,7.104828602563162,1.078048699188347,0.5659787283716824,2.0223412943117616,3,1.0,1.0,0.0,0.0,1.0,0.0,0
12.644330802262578,31,0,0.0,0,0.0,9.534065035774892,7.788263733285823,9.704670693212975,9761.0,7.395005166219422,0.04520953158215619,0.04362051757194841,0.08917175535992894,0,1.0,1.0,0.0,0.0,1.0,0.0,0
11.775297421715827,42,0,0.0,0,0.0,9.897570078772091,8.891789557850508,10.21869967166673,23280.0,8.263848131368906,0.18896008492242367,0.14230617511130722,0.30585918569857157,0,1.0,1.0,0.0,0.0,0.0,0.0,0
9.90353755128617,24,0,-0.16666666666666666,0,0.408248290463863,9.143933439778584,9.21415083963125,9.852246888342531,4804.0,6.686692893871752,0.879906004699765,0.3837657779530665,0.7689365531723414,0,1.0,1.0,0.0,0.0,0.0,0.0,0
11.918397239722838,28,-2,-2.0,-2,0.0,8.640000620677784,8.142535921945898,9.307648554443182,31473.0,8.565316466597965,0.03864640902393984,0.03698935148672561,-1.9246360579818358,0,0.0,0.0,0.0,0.0,1.0,0.0,0
12.388398368982115,37,-1,-0.5,0,0.5477225575051661,9.672490325018117,9.12477692224063,10.254003569159277,86703.0,9.578553494381458,0.020933246111474537,0.06404530262155061,-0.3677186067280276,0,1.0,0.0,0.0,0.0,0.0,0.0,0
11.775297421715827,45,2,-0.5,2,1.224744871391589,6.921986861228861,4.06310774431423,7.030857476116121,14980.0,7.823112241696201,0.0076153260359535695,0.007764589240374107,-0.4844103763304385,0,1.0,1.0,0.0,0.0,0.0,0.0,0
13.122365377402328,45,0,-0.16666666666666666,0,0.408248290463863,12.153628689385227,12.104106943502615,13.11057618054528,323423.0,10.894975425109303,0.9882780234439531,0.32176478235497036,0.5924538150923698,0,1.0,1.0,0.0,0.0,0.0,0.0,0
13.122365377402328,41,0,0.0,0,0.0,11.35164890067202,10.341136423748651,11.788441328323007,14761.0,7.808390771245719,0.26343947312105376,0.15718235928123872,0.34041798583069505,0,1.0,1.0,0.0,0.0,0.0,0.0,0
11.289794413577894,23,0,0.0,0,0.0,10.861831520641283,9.859545072118909,11.119379046255592,10764.0,7.492760300922379,0.83635204559943,0.5018795883792653,1.3036462044224446,0,1.0,0.0,1.0,0.0,1.0,0.0,0
12.506180941677357,29,0,0.0,0,0.0,11.779067201183807,9.608992126425575,11.919629804913344,31988.0,8.581544194973485,0.5562386805974793,0.39426812858247956,0.9665964200132592,0,1.0,1.0,0.0,0.0,1.0,0.0,0
10.308985993422082,24,0,0.0,0,0.0,10.257793860136012,6.83523664928623,10.302733360830375,8291.0,7.23188981343623,0.9101696610112996,0.667861564716588,1.9001255513705098,0,0.0,1.0,0.0,0.0,1.0,0.0,0
9.210440366976517,47,0,0.0,0,0.0,8.204443991807814,7.604701290668294,8.570923513837204,2776.0,6.139165903255333,0.28547145285471454,0.31157932638131797,0.7311602173116022,0,1.0,0.0,1.0,0.0,0.0,0.0,1
12.04355959836804,26,2,0.6666666666666666,2,1.0327955589886446,11.660491657418318,8.064759150701525,11.694062987739139,28492.0,8.46582971912768,0.6539373297804131,0.5198412776627249,2.0301880577173077,0,1.0,1.0,0.0,0.0,1.0,0.0,1
